V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.984313725,1,1,0.988235294,0.992156863,1,0.929411765,0.764705882
3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0.819607843,0.894117647,0.764705882,0.819607843,0.752941176,0.764705882,0.788235294,0.784313725,0.137254902,0.125490196,0.121568627,0.109803922,0.101960784,0.105882353,0.101960784,0.105882353,0.952941176,0.956862745,0.960784314,0.964705882,0.968627451,0.976470588,0.980392157,0.980392157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.968627451,0.992156863,0.988235294,0.968627451,0.976470588,0.976470588,0.91372549,0.839215686
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.745098039,0.866666667,0.690196078,0.482352941,0.580392157,0.835294118,0.949019608,0.909803922,0.62745098,0,0.015686275,0.011764706,0.039215686,0.2,0.552941176,0.811764706,0.109803922,0.082352941,0.039215686,0,0.203921569,0.541176471,0.333333333,0.074509804,0.776470588,0.941176471,0.937254902,0.847058824,0.858823529,0.862745098,0.843137255,0.890196078
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,0.996078431,0.996078431,0.996078431,0.996078431,0.996078431,0.996078431,0.996078431,0.996078431,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.917647059,1,0.949019608,0.980392157,0.960784314,1,0.976470588,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.403921569,0.607843137,0.525490196,0.321568627,0.290196078,0.431372549,0.533333333,0.435294118,0.160784314,0.435294118,0.270588235,0.050980392,0.050980392,0.141176471,0.203921569,0.054901961,0.082352941,0.019607843,0.031372549,0.101960784,0.082352941,0.011764706,0.043137255,0.17254902,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,0.482352941,0.6,0.701960784,0.674509804,0.6,0.615686275,0.650980392,0.643137255,0.156862745,0.141176471,0.125490196,0.070588235,0.066666667,0.019607843,0,0.117647059,0.133333333,0.015686275,0.003921569,0.2,0.568627451,0.662745098,0.588235294,0.615686275,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0.729411765,0.764705882,0.639215686,0.48627451,0.525490196,0.6,0.490196078,0.337254902,0.505882353,0.415686275,0.219607843,0.294117647,0.403921569,0.403921569,0.478431373,0.466666667,0.611764706,0.592156863,0.592156863,0.607843137,0.6,0.607843137,0.682352941,0.77254902,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.980392157,0.964705882,0.97254902,0.996078431,1,0.976470588,0.929411765
2,0.996078431,1,0.996078431,1,0.976470588,0.968627451,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,1,1,1,1,1,1,1,1,1,1,0.960784314,1,1,0.992156863,1,0.952941176,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0.6,0.607843137,0.6,0.596078431,0.607843137,0.596078431,0.607843137,0.654901961,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.988235294,0.996078431,0.960784314,0.811764706,0.792156863,0.929411765,1,0.792156863,0.854901961,0.823529412,0.654901961,0.498039216,0.501960784,0.615686275,0.701960784,0.450980392,0.345098039,0.333333333,0.388235294,0.388235294,0.384313725,0.380392157,0.352941176
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.984313725,0.996078431,0.91372549,0.431372549,0.015686275,0.054901961,0.352941176,0.666666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.709803922,0.717647059,0.494117647,0.250980392,0.219607843,0.431372549,0.607843137,0.505882353,0.058823529,0.31372549,0.298039216,0.074509804,0.047058824,0.152941176,0.2,0.207843137,0.078431373,0.02745098,0.019607843,0.066666667,0.11372549,0.098039216,0.047058824,0.011764706
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.976470588,0.956862745,0.968627451,1,1,0.964705882,0.68627451,0.701960784,0.576470588,0.447058824,0.509803922,0.588235294,0.501960784,0.380392157,0.537254902,0.403921569,0.2,0.266666667,0.368627451,0.380392157,0.447058824,0.435294118,0.615686275,0.6,0.603921569,0.611764706,0.603921569,0.619607843,0.705882353,0.803921569,1,1,1,1,1,1,1,1
3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.996078431,0.996078431,0.996078431,0.996078431,0.996078431,0.996078431,0.996078431,0.996078431,1,1,1,1,1,1,1,1
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,0.988235294,0.952941176,0.984313725,0.976470588,0.921568627,0.917647059,0.466666667,0.568627451,0.584313725,0.521568627,0.560784314,0.639215686,0.556862745,0.37254902,0.615686275,0.423529412,0.345098039,0.4,0.423529412,0.439215686,0.466666667,0.482352941,0.6,0.615686275,0.607843137,0.596078431,0.6,0.6,0.635294118,0.705882353,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.988235294,0.988235294,1,1,0.996078431,0.996078431,0.960784314,0.980392157,1,1,1,0.996078431,1,0.996078431,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0.776470588,0.941176471,0.937254902,0.847058824,0.858823529,0.862745098,0.843137255,0.890196078,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.098039216,0,0.08627451,0.02745098,0.341176471,0.219607843,0.898039216,0.988235294,0.08627451,0.019607843,0.023529412,0,0.035294118,0.094117647,0,0.419607843,0.094117647,0.043137255,0.078431373,0.403921569,0.458823529,0.105882353,0,0.133333333
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.996078431,0.996078431,0.996078431,0.996078431,0.996078431,0.996078431,0.996078431,0.996078431,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.984313725,0.968627451,0.988235294,1,0.968627451,0.823529412,0.647058824,1,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.984313725,1,1,0.992156863,0.964705882,0,0,0.039215686,0,0.007843137,0.28627451,0.537254902,0.752941176,0.035294118,0.290196078,0.235294118,0.274509804,0.274509804,0.019607843,0.082352941,0.368627451,0.043137255,0.074509804,0.380392157,0.552941176,0.168627451,0.007843137,0.145098039,0.941176471,0.996078431,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0.082352941,0.019607843,0.031372549,0.101960784,0.082352941,0.011764706,0.043137255,0.17254902,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.917647059,0.901960784,0.82745098,0.803921569,0.674509804,0.482352941,0.470588235,0.501960784,0.109803922,0.388235294,0.282352941,0.062745098,0.047058824,0.141176471,0.196078431,0.105882353
1,0.043137255,0.262745098,0.278431373,0.050980392,0.02745098,0.152941176,0.184313725,0.243137255,0.035294118,0.062745098,0.070588235,0.054901961,0.043137255,0.047058824,0.062745098,0.066666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.270588235,0.188235294,0.231372549,0.219607843,0.247058824,0.407843137,0.466666667,0.447058824
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.992156863,1,1,0.988235294,0.945098039,0.003921569,0.043137255,0.003921569,0.003921569,0.02745098,0.160784314,0.309803922,0.145098039,1,1,1,0.988235294,0.984313725,1,1,1
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.909803922,1,1,1,0.792156863,0.709803922,0.843137255,1,0.639215686,0.647058824,0.278431373,0.262745098,0.247058824,0.152941176,0.192156863,0.235294118,0.568627451,0.031372549,0.235294118,0.874509804,1,0.980392157,1,0.952941176,0.996078431,0.996078431,0.996078431,0.996078431,0.996078431,0.996078431,0.996078431,0.996078431,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,1,0.996078431,1,0.988235294,0.980392157,1,1,0.964705882,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.976470588,1,0.984313725,0.97254902,0.992156863,1,0.949019608,0.584313725,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,0.956862745,1,1,0.996078431,1,1,0.980392157,0.956862745,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0.619607843,0.607843137,0.341176471,0.215686275,0.231372549,0.11372549,0.070588235,0.133333333,0.980392157,0.984313725,0.992156863,0.992156863,0.988235294,0.992156863,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.960784314,1,1,0.764705882,0.466666667,0.384313725,0.431372549
1,1,1,1,1,1,1,1,1,0.415686275,0.545098039,0.709803922,0.768627451,0.733333333,0.682352941,0.603921569,0.501960784,0.003921569,0.003921569,0.011764706,0,0.011764706,0,0.007843137,0.219607843,0.058823529,0.047058824,0.054901961,0.011764706,0.054901961,0.364705882,0.619607843,0.607843137,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,0.917647059,0.533333333,0.431372549,0.380392157,0.4,0.419607843,0.31372549,0.454901961,0.619607843,0.435294118,0.22745098,0.258823529,0.184313725,0.003921569,0.050980392,0.066666667,0.054901961,0.058823529,0.074509804,0.062745098,0.054901961,0.078431373,1,1,0.996078431,0.996078431,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.560784314,0.71372549,0.721568627,0.552941176,0.474509804,0.568627451,0.650980392,0.647058824,0.023529412,0.007843137,0.019607843,0,0.007843137,0,0.054901961,0.31372549,0.062745098,0.066666667,0.098039216,0.050980392,0.050980392,0.31372549,0.592156863,0.631372549,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.996078431,0.996078431,0.996078431,0.996078431,0.996078431,0.996078431,0.996078431,0.996078431,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.921568627,0.996078431,0.960784314,0.988235294,1,0.968627451,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,0.874509804,0.815686275,0.8,0.835294118,0.82745098,0.760784314,0.717647059,0.721568627,0.717647059,0.831372549,0.925490196,0.968627451,1,1,0.996078431,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.97254902,0.97254902,0.976470588,0.984313725,0.988235294,0.988235294,0.992156863,0.992156863,0.654901961,0.62745098,0.576470588,0.501960784,0.435294118,0.4,0.396078431,0.407843137
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.843137255,0.882352941,0.803921569,0.639215686,0.588235294,0.650980392,0.635294118,0.541176471,0.007843137,0.007843137,0.003921569,0.015686275,0.003921569,0.023529412,0.203921569,0.388235294,1,1,0.996078431,1,1,0.992156863,0.921568627,0.850980392,1,1,1,1,1,1,1,1
0,0.262745098,0.203921569,0.109803922,0.078431373,0.019607843,0,0.043137255,0.078431373,0.984313725,0.984313725,0.988235294,0.988235294,0.988235294,0.992156863,0.992156863,0.992156863,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.733333333,0.682352941,0.847058824,0.921568627,0.952941176,1,0.992156863,0.831372549,0.250980392,0.062745098,0.039215686,0.023529412,0.062745098,0,0.643137255
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.529411765,0.525490196,0.521568627,0.560784314,0.662745098,0.768627451,0.878431373,0.980392157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.996078431,0.996078431,0.996078431,0.996078431,0.996078431,0.996078431,0.996078431,0.996078431
3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0.592156863,0.603921569,0.596078431,0.596078431,0.611764706,0.6,0.607843137,0.647058824,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.91372549,0.721568627,0.796078431,1,1,0.803921569,0.839215686,0.807843137,0.662745098,0.505882353,0.462745098,0.525490196,0.607843137,0.388235294,0.305882353,0.317647059,0.364705882,0.341176471,0.325490196,0.333333333,0.321568627
1,1,1,1,1,0.996078431,0.988235294,0.980392157,0.976470588,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.996078431,0.97254902,0.988235294,0.960784314,0.870588235,0.847058824,0.91372549,0.784313725,0.533333333,0.105882353,0.058823529,0.152941176,0.184313725,0.003921569,0.015686275
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.992156863,0.960784314,1,0.97254902,0.960784314,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,0.850980392,0.866666667,0.690196078,0.37254902,0.270588235,0.466666667,0.607843137,0.556862745,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.996078431,0.984313725,0.976470588,0.976470588,0.984313725,1,1,0.42745098,0.537254902,0.564705882,0.498039216,0.490196078,0.584313725,0.631372549,0.596078431
2,0.968627451,0.960784314,1,1,0.976470588,0.980392157,1,0.984313725,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,0.980392157,0.988235294,1,1,1,0.392156863,0.231372549,0.352941176,0.329411765,0.2,0.035294118,0.015686275,0.450980392,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,0.992156863,1,0.992156863,0.968627451,0.964705882,0.97254902,0.960784314,0.937254902,0.545098039,0.635294118,0.764705882,0.866666667,0.917647059,0.929411765,0.933333333,0.941176471,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.996078431,0.996078431,1,1,1,1,1,1,0.933333333,0.941176471,0.949019608,0.952941176,0.968627451,0.992156863,0.996078431,0.984313725
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.929411765,0.976470588,0.968627451,0.956862745,1,1,0.933333333,0.866666667,0.819607843,0.894117647,0.764705882,0.819607843,0.752941176,0.764705882,0.788235294,0.784313725,0.137254902,0.125490196,0.121568627,0.109803922,0.101960784,0.105882353,0.101960784,0.105882353,0.952941176,0.956862745,0.960784314,0.964705882,0.968627451,0.976470588,0.980392157,0.980392157
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.133333333,0.235294118,0.384313725,0.470588235,0.458823529,0.443137255,0.454901961,0.466666667
